fileName,className,classComment,commentStart,commentEnd,classCommentSymbolLength,classCommentLineLength
C:\Users\vaano\python_projects\django\django\contrib\flatpages\migrations\0001_initial.py,Migration,,,,,
C:\Users\vaano\python_projects\django\django\contrib\flatpages\templatetags\flatpages.py,FlatpageNode,,,,,
C:\Users\vaano\python_projects\django\django\contrib\gis\apps.py,GISConfig,,,,,
C:\Users\vaano\python_projects\django\django\contrib\gis\feeds.py,GeoFeedMixin,"
This mixin provides the necessary routines for SyndicationFeed subclasses
to produce simple GeoRSS or W3C Geo elements.
",6,8,119,2
C:\Users\vaano\python_projects\django\django\contrib\gis\feeds.py,GeoRSSFeed,,,,,
C:\Users\vaano\python_projects\django\django\contrib\gis\feeds.py,GeoAtom1Feed,,,,,
C:\Users\vaano\python_projects\django\django\contrib\gis\feeds.py,W3CGeoFeed,,,,,
C:\Users\vaano\python_projects\django\django\contrib\gis\feeds.py,Feed,"
This is a subclass of the `Feed` from `django.contrib.syndication`.
This allows users to define a `geometry(obj)` and/or `item_geometry(item)`
methods on their own subclasses so that geo-referenced information may
placed in the feed.
",128,132,233,4
C:\Users\vaano\python_projects\django\django\contrib\gis\measure.py,MeasureBase,,,,,
C:\Users\vaano\python_projects\django\django\contrib\gis\measure.py,Distance,,,,,
C:\Users\vaano\python_projects\django\django\contrib\gis\measure.py,Area,,,,,
C:\Users\vaano\python_projects\django\django\contrib\gis\ptr.py,CPointerBase,"
Base class for objects that have a pointer access property
that controls access to the underlying C pointer.
",5,7,108,2
C:\Users\vaano\python_projects\django\django\contrib\gis\admin\options.py,GeoModelAdmin,"
The administration options class for Geographic models. Map settings
may be overloaded from their defaults to create custom maps.
",11,13,129,2
C:\Users\vaano\python_projects\django\django\contrib\gis\admin\options.py,OSMGeoAdmin,,,,,
C:\Users\vaano\python_projects\django\django\contrib\gis\admin\options.py,OLMap,,,,,
C:\Users\vaano\python_projects\django\django\contrib\gis\admin\widgets.py,OpenLayersWidget,"
Render an OpenLayers map using the WKT of the geometry.
",15,16,55,1
C:\Users\vaano\python_projects\django\django\contrib\gis\db\backends\utils.py,SpatialOperator,"
Class encapsulating the behavior specific to a GIS operation (used by lookups).
",8,9,79,1
C:\Users\vaano\python_projects\django\django\contrib\gis\db\backends\base\adapter.py,WKTAdapter,"
An adaptor for Geometries sent to the MySQL and Oracle database backends.
",2,3,73,1
C:\Users\vaano\python_projects\django\django\contrib\gis\db\backends\base\features.py,BaseSpatialFeatures,,,,,
C:\Users\vaano\python_projects\django\django\contrib\gis\db\backends\base\models.py,SpatialRefSysMixin,"
The SpatialRefSysMixin is a class used by the database-dependent
SpatialRefSys objects to reduce redundant code.
",5,7,112,2
C:\Users\vaano\python_projects\django\django\contrib\gis\db\backends\base\operations.py,BaseSpatialOperations,,,,,
C:\Users\vaano\python_projects\django\django\contrib\gis\db\backends\mysql\base.py,DatabaseWrapper,,,,,
C:\Users\vaano\python_projects\django\django\contrib\gis\db\backends\mysql\features.py,DatabaseFeatures,,,,,
C:\Users\vaano\python_projects\django\django\contrib\gis\db\backends\mysql\introspection.py,MySQLIntrospection,"Updating the data_types_reverse dictionary with the appropriate
    type for Geometry fields.
 ",8,9,68,1
C:\Users\vaano\python_projects\django\django\contrib\gis\db\backends\mysql\operations.py,MySQLOperations,,,,,
C:\Users\vaano\python_projects\django\django\contrib\gis\db\backends\mysql\schema.py,MySQLGISSchemaEditor,,,,,
C:\Users\vaano\python_projects\django\django\contrib\gis\db\backends\oracle\adapter.py,OracleSpatialAdapter,,,,,
C:\Users\vaano\python_projects\django\django\contrib\gis\db\backends\oracle\base.py,DatabaseWrapper,,,,,
C:\Users\vaano\python_projects\django\django\contrib\gis\db\backends\oracle\features.py,DatabaseFeatures,,,,,
C:\Users\vaano\python_projects\django\django\contrib\gis\db\backends\oracle\introspection.py,OracleIntrospection,"Associating any OBJECTVAR instances with GeometryField.  Of course,
    this won't work right on Oracle objects that aren't MDSYS.SDO_GEOMETRY,
    but it is the only object type supported within Django anyways.
 ",7,9,68,1
C:\Users\vaano\python_projects\django\django\contrib\gis\db\backends\oracle\models.py,OracleGeometryColumns,"
Maps to the Oracle USER_SDO_GEOM_METADATA table.
",15,16,48,1
C:\Users\vaano\python_projects\django\django\contrib\gis\db\backends\oracle\models.py,OracleSpatialRefSys,"
Maps to the Oracle MDSYS.CS_SRS table.
",47,48,38,1
C:\Users\vaano\python_projects\django\django\contrib\gis\db\backends\oracle\models.py,Meta,,,,,
C:\Users\vaano\python_projects\django\django\contrib\gis\db\backends\oracle\models.py,Meta,,,,,
C:\Users\vaano\python_projects\django\django\contrib\gis\db\backends\oracle\operations.py,SDOOperator,,,,,
C:\Users\vaano\python_projects\django\django\contrib\gis\db\backends\oracle\operations.py,SDODWithin,,,,,
C:\Users\vaano\python_projects\django\django\contrib\gis\db\backends\oracle\operations.py,SDODisjoint,,,,,
C:\Users\vaano\python_projects\django\django\contrib\gis\db\backends\oracle\operations.py,SDORelate,,,,,
C:\Users\vaano\python_projects\django\django\contrib\gis\db\backends\oracle\operations.py,OracleOperations,,,,,
C:\Users\vaano\python_projects\django\django\contrib\gis\db\backends\oracle\schema.py,OracleGISSchemaEditor,,,,,
C:\Users\vaano\python_projects\django\django\contrib\gis\db\backends\postgis\adapter.py,PostGISAdapter,,,,,
C:\Users\vaano\python_projects\django\django\contrib\gis\db\backends\postgis\base.py,DatabaseWrapper,,,,,
C:\Users\vaano\python_projects\django\django\contrib\gis\db\backends\postgis\features.py,DatabaseFeatures,,,,,
C:\Users\vaano\python_projects\django\django\contrib\gis\db\backends\postgis\introspection.py,PostGISIntrospection,,,,,
C:\Users\vaano\python_projects\django\django\contrib\gis\db\backends\postgis\models.py,PostGISGeometryColumns,"
The 'geometry_columns' view from PostGIS. See the PostGIS
documentation at Ch. 4.3.2.
",9,11,85,2
C:\Users\vaano\python_projects\django\django\contrib\gis\db\backends\postgis\models.py,PostGISSpatialRefSys,"
The 'spatial_ref_sys' table from PostGIS. See the PostGIS
documentation at Ch. 4.2.1.
",53,55,85,2
C:\Users\vaano\python_projects\django\django\contrib\gis\db\backends\postgis\models.py,Meta,,,,,
C:\Users\vaano\python_projects\django\django\contrib\gis\db\backends\postgis\models.py,Meta,,,,,
C:\Users\vaano\python_projects\django\django\contrib\gis\db\backends\postgis\operations.py,PostGISOperator,,,,,
C:\Users\vaano\python_projects\django\django\contrib\gis\db\backends\postgis\operations.py,ST_Polygon,,,,,
C:\Users\vaano\python_projects\django\django\contrib\gis\db\backends\postgis\operations.py,PostGISOperations,,,,,
C:\Users\vaano\python_projects\django\django\contrib\gis\db\backends\postgis\schema.py,PostGISSchemaEditor,,,,,
C:\Users\vaano\python_projects\django\django\contrib\gis\db\backends\spatialite\adapter.py,SpatiaLiteAdapter,"
SQLite adapter for geometry objects.
",6,7,36,1
C:\Users\vaano\python_projects\django\django\contrib\gis\db\backends\spatialite\base.py,DatabaseWrapper,,,,,
C:\Users\vaano\python_projects\django\django\contrib\gis\db\backends\spatialite\client.py,SpatiaLiteClient,,,,,
C:\Users\vaano\python_projects\django\django\contrib\gis\db\backends\spatialite\features.py,DatabaseFeatures,,,,,
C:\Users\vaano\python_projects\django\django\contrib\gis\db\backends\spatialite\introspection.py,GeoFlexibleFieldLookupDict,"
Subclass that includes updates the `base_data_types_reverse` dict
for geometry field types.
",8,10,91,2
C:\Users\vaano\python_projects\django\django\contrib\gis\db\backends\spatialite\introspection.py,SpatiaLiteIntrospection,,,,,
C:\Users\vaano\python_projects\django\django\contrib\gis\db\backends\spatialite\models.py,SpatialiteGeometryColumns,"
The 'geometry_columns' table from SpatiaLite.
",9,10,45,1
C:\Users\vaano\python_projects\django\django\contrib\gis\db\backends\spatialite\models.py,SpatialiteSpatialRefSys,"
The 'spatial_ref_sys' table from SpatiaLite.
",51,52,44,1
C:\Users\vaano\python_projects\django\django\contrib\gis\db\backends\spatialite\models.py,Meta,,,,,
C:\Users\vaano\python_projects\django\django\contrib\gis\db\backends\spatialite\models.py,Meta,,,,,
C:\Users\vaano\python_projects\django\django\contrib\gis\db\backends\spatialite\operations.py,SpatialiteNullCheckOperator,,,,,
C:\Users\vaano\python_projects\django\django\contrib\gis\db\backends\spatialite\operations.py,SpatiaLiteOperations,,,,,
C:\Users\vaano\python_projects\django\django\contrib\gis\db\backends\spatialite\schema.py,SpatialiteSchemaEditor,,,,,
C:\Users\vaano\python_projects\django\django\contrib\gis\db\models\aggregates.py,GeoAggregate,,,,,
C:\Users\vaano\python_projects\django\django\contrib\gis\db\models\aggregates.py,Collect,,,,,
C:\Users\vaano\python_projects\django\django\contrib\gis\db\models\aggregates.py,Extent,,,,,
C:\Users\vaano\python_projects\django\django\contrib\gis\db\models\aggregates.py,Extent3D,,,,,
C:\Users\vaano\python_projects\django\django\contrib\gis\db\models\aggregates.py,MakeLine,,,,,
C:\Users\vaano\python_projects\django\django\contrib\gis\db\models\aggregates.py,Union,,,,,
C:\Users\vaano\python_projects\django\django\contrib\gis\db\models\fields.py,BaseSpatialField,"
The Base GIS Field.

It's used as a base class for GeometryField and RasterField. Defines
properties that are common to all GIS fields such as the characteristics
of the spatial reference system of the field.
",57,62,208,5
C:\Users\vaano\python_projects\django\django\contrib\gis\db\models\fields.py,GeometryField,"
The base Geometry field -- maps to the OpenGIS Specification Geometry type.
",198,199,75,1
C:\Users\vaano\python_projects\django\django\contrib\gis\db\models\fields.py,PointField,,,,,
C:\Users\vaano\python_projects\django\django\contrib\gis\db\models\fields.py,LineStringField,,,,,
C:\Users\vaano\python_projects\django\django\contrib\gis\db\models\fields.py,PolygonField,,,,,
C:\Users\vaano\python_projects\django\django\contrib\gis\db\models\fields.py,MultiPointField,,,,,
C:\Users\vaano\python_projects\django\django\contrib\gis\db\models\fields.py,MultiLineStringField,,,,,
C:\Users\vaano\python_projects\django\django\contrib\gis\db\models\fields.py,MultiPolygonField,,,,,
C:\Users\vaano\python_projects\django\django\contrib\gis\db\models\fields.py,GeometryCollectionField,,,,,
C:\Users\vaano\python_projects\django\django\contrib\gis\db\models\fields.py,ExtentField,"
Used as a return value from an extent aggregate
",331,332,47,1
C:\Users\vaano\python_projects\django\django\contrib\gis\db\models\fields.py,RasterField,"
Raster field for GeoDjango -- evaluates into GDALRaster objects.
",344,345,64,1
C:\Users\vaano\python_projects\django\django\contrib\gis\db\models\functions.py,GeoFuncMixin,,,,,
C:\Users\vaano\python_projects\django\django\contrib\gis\db\models\functions.py,GeoFunc,,,,,
C:\Users\vaano\python_projects\django\django\contrib\gis\db\models\functions.py,GeomOutputGeoFunc,,,,,
C:\Users\vaano\python_projects\django\django\contrib\gis\db\models\functions.py,SQLiteDecimalToFloatMixin,"
By default, Decimal values are converted to str by the SQLite backend, which
is not acceptable by the GIS functions expecting numeric values.
",99,101,141,2
C:\Users\vaano\python_projects\django\django\contrib\gis\db\models\functions.py,OracleToleranceMixin,,,,,
C:\Users\vaano\python_projects\django\django\contrib\gis\db\models\functions.py,Area,,,,,
C:\Users\vaano\python_projects\django\django\contrib\gis\db\models\functions.py,Azimuth,,,,,
C:\Users\vaano\python_projects\django\django\contrib\gis\db\models\functions.py,AsGeoJSON,,,,,
C:\Users\vaano\python_projects\django\django\contrib\gis\db\models\functions.py,AsGML,,,,,
C:\Users\vaano\python_projects\django\django\contrib\gis\db\models\functions.py,AsKML,,,,,
C:\Users\vaano\python_projects\django\django\contrib\gis\db\models\functions.py,AsSVG,,,,,
C:\Users\vaano\python_projects\django\django\contrib\gis\db\models\functions.py,AsWKB,,,,,
